"","id","age","nage","sex","condition","trial","block","stimulus","min","sec","agent","predicate","patient","compr","diff","typediff_1","typediff_2","mod_or_add","sim_or_seq","hol_or_atom","nr_elements","order","Age"
"1500","396744","8",8.02739726027397,"m","number",29,"transfer","duck_one",15,33,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1501","396744","8",8.02739726027397,"m","number",30,"transfer","duck_many",15,54,"duck","many",NA,0,"yes","position",NA,0,0,0,1,"s","8yo"
"1502","396744","8",8.02739726027397,"m","number",31,"transfer","comb_many",16,25,"comb","many",NA,1,"yes","bimanual",NA,0,0,0,1,"s","8yo"
"1503","396744","8",8.02739726027397,"m","number",32,"transfer","duck_one",16,44,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1504","396744","8",8.02739726027397,"m","number",33,"transfer","comb_many",17,11,"comb","many",NA,1,"yes","bimanual",NA,0,0,0,1,"s","8yo"
"1505","396744","8",8.02739726027397,"m","number",34,"transfer","comb_one",17,58,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1506","396744","8",8.02739726027397,"m","number",35,"transfer","duck_many",18,32,"duck","many",NA,1,"yes","position",NA,0,0,0,1,"s","8yo"
"1507","392804","8",8.02739726027397,"m","number",10,"variations","fork_many",4,16,"fork","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1508","392804","8",8.02739726027397,"m","number",11,"variations","bike_many",4,49,"bike","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1509","392804","8",8.02739726027397,"m","number",12,"variations","fork_one",5,16,"fork","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1510","392804","8",8.02739726027397,"m","number",13,"variations","comb_one",5,42,"comb","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1511","392804","8",8.02739726027397,"m","number",14,"variations","comb_many",6,2,"comb","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1512","392804","8",8.02739726027397,"m","number",15,"variations","bike_one",6,26,"bike","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1513","392804","8",8.02739726027397,"m","number",16,"variations","bike_many",6,48,"bike","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1514","392804","8",8.02739726027397,"m","number",17,"variations","comb_one",7,10,"comb","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1515","392804","8",8.02739726027397,"m","number",18,"variations","fork_many",7,28,"fork","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1516","392804","8",8.02739726027397,"m","number",19,"variations","comb_many",7,50,"comb","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1517","392804","8",8.02739726027397,"m","number",20,"variations","fork_one",8,14,"fork","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1518","392804","8",8.02739726027397,"m","number",21,"variations","bike_one",8,35,"bike","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1519","392804","8",8.02739726027397,"m","number",22,"variations","comb_one",8,56,"comb","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1520","392804","8",8.02739726027397,"m","number",23,"variations","comb_many",9,16,"comb","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1521","392804","8",8.02739726027397,"m","number",24,"variations","fork_many",9,35,"fork","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1522","392804","8",8.02739726027397,"m","number",25,"variations","fork_one",9,53,"fork","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1523","392804","8",8.02739726027397,"m","number",26,"variations","bike_many",10,12,"bike","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1524","392804","8",8.02739726027397,"m","number",27,"variations","bike_one",10,32,"bike","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1525","392804","8",8.02739726027397,"m","number",28,"transfer","hammer_one",11,25,"hammer","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1526","392804","8",8.02739726027397,"m","number",29,"transfer","duck_one",11,48,"duck","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1527","392804","8",8.02739726027397,"m","number",30,"transfer","hammer_many",12,10,"hammer","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1528","392804","8",8.02739726027397,"m","number",31,"transfer","duck_one",12,29,"duck","one",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1529","392804","8",8.02739726027397,"m","number",32,"transfer","hammer_many",12,58,"hammer","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1530","392804","8",8.02739726027397,"m","number",33,"transfer","hammer_one",13,15,"hammer","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1531","392804","8",8.02739726027397,"m","number",34,"transfer","duck_many",13,37,"duck","many",NA,0,"no",NA,NA,0,0,0,1,"s","8yo"
"1532","392804","8",8.02739726027397,"m","number",35,"transfer","duck_one",13,54,"duck","one",NA,1,"no",NA,NA,0,0,0,1,"s","8yo"
"1533","343924","8",8.46849315068493,"m","number",10,"variations","comb_many",5,15,"comb","many",NA,1,"yes","repeat",NA,1,1,0,1,"s","8yo"
"1534","343924","8",8.46849315068493,"m","number",11,"variations","fork_one",6,3,"fork","one",NA,0,"yes",NA,NA,0,0,0,1,"s","8yo"
"1535","343924","8",8.46849315068493,"m","number",12,"variations","fork_many",6,28,"fork","many",NA,1,"yes","repeat",NA,1,1,0,1,"s","8yo"
"1536","343924","8",8.46849315068493,"m","number",13,"variations","duck_many",6,52,"duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1537","343924","8",8.46849315068493,"m","number",14,"variations","comb_one",7,21,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1538","343924","8",8.46849315068493,"m","number",15,"variations","duck_one",7,39,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1539","343924","8",8.46849315068493,"m","number",16,"variations","fork_one",7,59,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1540","343924","8",8.46849315068493,"m","number",17,"variations","duck_one",8,16,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1541","343924","8",8.46849315068493,"m","number",18,"variations","duck_many",8,30,"duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1542","343924","8",8.46849315068493,"m","number",19,"variations","comb_one",8,47,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1543","343924","8",8.46849315068493,"m","number",20,"variations","comb_many",9,9,"comb","many",NA,1,"yes","repeat",NA,1,1,0,1,"s","8yo"
"1544","343924","8",8.46849315068493,"m","number",21,"variations","fork_many",9,31,"fork","many",NA,1,"yes","repeat",NA,1,1,0,1,"s","8yo"
"1545","343924","8",8.46849315068493,"m","number",22,"variations","comb_one",9,47,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1546","343924","8",8.46849315068493,"m","number",23,"variations","fork_many",10,4,"fork","many",NA,1,"yes","repeat",NA,1,1,0,1,"s","8yo"
"1547","343924","8",8.46849315068493,"m","number",24,"variations","comb_many",10,20,"comb","many",NA,1,"yes","repeat",NA,1,1,0,1,"s","8yo"
"1548","343924","8",8.46849315068493,"m","number",25,"variations","fork_one",10,52,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1549","343924","8",8.46849315068493,"m","number",26,"variations","comb_one",11,12,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1550","343924","8",8.46849315068493,"m","number",27,"variations","duck_many",11,33,"duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1551","343924","8",8.46849315068493,"m","number",28,"transfer","hammer_many",12,39,"hammer","many",NA,1,"yes","repeat",NA,1,1,0,1,"s","8yo"
"1552","343924","8",8.46849315068493,"m","number",29,"transfer","bike_many",13,0,"bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1553","343924","8",8.46849315068493,"m","number",30,"transfer","bike_one",13,39,"bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1554","343924","8",8.46849315068493,"m","number",31,"transfer","hammer_one",13,55,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1555","343924","8",8.46849315068493,"m","number",32,"transfer","hammer_one",14,10,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1556","343924","8",8.46849315068493,"m","number",33,"transfer","bike_many",14,27,"bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1557","343924","8",8.46849315068493,"m","number",34,"transfer","hammer_many",14,43,"hammer","many",NA,1,"yes","repeat",NA,1,1,0,1,"s","8yo"
"1558","343924","8",8.46849315068493,"m","number",35,"transfer","bike_one",15,2,"bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1559","500302","8",8.5013698630137,"m","number",10,"variations","hammer_many",5,10,"hammer","many",NA,1,"yes","bimanual",NA,0,0,0,1,"s","8yo"
"1560","500302","8",8.5013698630137,"m","number",11,"variations","fork_many",6,38,"fork","many",NA,1,"yes","bimanual",NA,1,0,0,1,"s","8yo"
"1561","500302","8",8.5013698630137,"m","number",12,"variations","duck_many",6,57,"duck","many",NA,1,"yes","position",NA,0,0,0,1,"s","8yo"
"1562","500302","8",8.5013698630137,"m","number",13,"variations","fork_one",7,23,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1563","500302","8",8.5013698630137,"m","number",14,"variations","duck_one",7,4,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1564","500302","8",8.5013698630137,"m","number",15,"variations","hammer_one",8,4,"hammer","one",NA,1,"yes","bimanual",NA,0,0,0,1,"s","8yo"
"1565","500302","8",8.5013698630137,"m","number",16,"variations","duck_many",8,24,"duck","many",NA,1,"yes","position",NA,0,0,0,1,"s","8yo"
"1566","500302","8",8.5013698630137,"m","number",17,"variations","hammer_many",8,42,"hammer","many",NA,1,"yes","bimanual",NA,0,1,0,1,"s","8yo"
"1567","500302","8",8.5013698630137,"m","number",18,"variations","fork_one",9,1,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1568","500302","8",8.5013698630137,"m","number",19,"variations","duck_one",9,20,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1569","500302","8",8.5013698630137,"m","number",20,"variations","hammer_one",9,9,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1570","500302","8",8.5013698630137,"m","number",21,"variations","fork_many",9,59,"fork","many",NA,1,"yes","bimanual",NA,1,1,0,1,"s","8yo"
"1571","500302","8",8.5013698630137,"m","number",22,"variations","duck_many",10,22,"duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1572","500302","8",8.5013698630137,"m","number",23,"variations","hammer_one",10,51,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1573","500302","8",8.5013698630137,"m","number",24,"variations","fork_many",11,7,"fork","many",NA,1,"yes","bimanual",NA,1,1,0,1,"s","8yo"
"1574","500302","8",8.5013698630137,"m","number",25,"variations","duck_one",11,30,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1575","500302","8",8.5013698630137,"m","number",26,"variations","hammer_many",11,49,"hammer","many",NA,1,"yes","bimanual",NA,0,1,0,1,"s","8yo"
"1576","500302","8",8.5013698630137,"m","number",27,"variations","fork_one",12,9,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1577","500302","8",8.5013698630137,"m","number",28,"transfer","bike_one",13,0,"bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1578","500302","8",8.5013698630137,"m","number",29,"transfer","comb_many",13,25,"comb","many",NA,1,"yes","bimanual",NA,1,1,0,1,"s","8yo"
"1579","500302","8",8.5013698630137,"m","number",30,"transfer","comb_one",13,49,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1580","500302","8",8.5013698630137,"m","number",31,"transfer","bike_many",14,12,"bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1581","500302","8",8.5013698630137,"m","number",32,"transfer","bike_many",14,37,"bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","8yo"
"1582","500302","8",8.5013698630137,"m","number",33,"transfer","comb_many",14,55,"comb","many",NA,1,"yes","bimanual",NA,1,1,0,1,"s","8yo"
"1583","500302","8",8.5013698630137,"m","number",34,"transfer","bike_one",15,19,"bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1584","500302","8",8.5013698630137,"m","number",35,"transfer","comb_one",15,42,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","8yo"
"1585","507394","6",6.43013698630137,"f","number",10,"variations","duck_one",6,48,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1586","507394","6",6.43013698630137,"f","number",11,"variations","comb_one",7,14,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1587","507394","6",6.43013698630137,"f","number",12,"variations","hammer_many",7,38,"hammer","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1588","507394","6",6.43013698630137,"f","number",13,"variations","hammer_one",8,6,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1589","507394","6",6.43013698630137,"f","number",14,"variations","comb_many",8,35,"comb","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1590","507394","6",6.43013698630137,"f","number",15,"variations","duck_many",9,6,"duck","many",NA,1,"yes","repeat",NA,0,1,0,1,"s","6yo"
"1591","507394","6",6.43013698630137,"f","number",16,"variations","comb_one",9,36,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1592","507394","6",6.43013698630137,"f","number",17,"variations","hammer_one",9,59,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1593","507394","6",6.43013698630137,"f","number",18,"variations","hammer_many",10,21,"hammer","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1594","507394","6",6.43013698630137,"f","number",19,"variations","duck_many",10,39,"duck","many",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1595","507394","6",6.43013698630137,"f","number",20,"variations","comb_many",10,59,"comb","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1596","507394","6",6.43013698630137,"f","number",21,"variations","duck_one",11,19,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1597","507394","6",6.43013698630137,"f","number",22,"variations","comb_one",11,50,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1598","507394","6",6.43013698630137,"f","number",23,"variations","hammer_many",12,13,"hammer","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1599","507394","6",6.43013698630137,"f","number",24,"variations","duck_one",12,32,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1600","507394","6",6.43013698630137,"f","number",25,"variations","duck_many",12,56,"duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1601","507394","6",6.43013698630137,"f","number",26,"variations","comb_many",13,26,"comb","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1602","507394","6",6.43013698630137,"f","number",27,"variations","hammer_one",13,48,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1603","507394","6",6.43013698630137,"f","number",28,"transfer","fork_one",15,7,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1604","507394","6",6.43013698630137,"f","number",29,"transfer","bike_one",15,30,"bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1605","507394","6",6.43013698630137,"f","number",30,"transfer","bike_many",15,56,"bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1606","507394","6",6.43013698630137,"f","number",31,"transfer","fork_many",16,27,"fork","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1607","507394","6",6.43013698630137,"f","number",32,"transfer","bike_many",17,0,"bike","many",NA,1,"yes","repeat",NA,0,1,0,1,"s","6yo"
"1608","507394","6",6.43013698630137,"f","number",33,"transfer","fork_one",17,29,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1609","507394","6",6.43013698630137,"f","number",34,"transfer","fork_many",17,51,"fork","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1610","507394","6",6.43013698630137,"f","number",35,"transfer","bike_one",18,40,"bike","one",NA,1,"yes",NA,NA,0,1,0,1,"s","6yo"
"1611","475538","6",6.21095890410959,"f","number",10,"variations","duck_many",4,44,"duck","many",NA,1,"yes","repeat",NA,0,1,0,1,"s","6yo"
"1612","475538","6",6.21095890410959,"f","number",11,"variations","hammer_many",5,11,"hammer","many",NA,1,"yes","bimanual",NA,0,0,0,1,"s","6yo"
"1613","475538","6",6.21095890410959,"f","number",12,"variations","bike_one",5,49,"bike","one",NA,0,"yes",NA,NA,0,0,0,1,"s","6yo"
"1614","475538","6",6.21095890410959,"f","number",13,"variations","hammer_one",6,27,"hammer","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1615","475538","6",6.21095890410959,"f","number",14,"variations","bike_many",6,59,"bike","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1616","475538","6",6.21095890410959,"f","number",15,"variations","duck_one",7,39,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1617","475538","6",6.21095890410959,"f","number",16,"variations","bike_one",8,11,"bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1618","475538","6",6.21095890410959,"f","number",17,"variations","duck_one",8,44,"duck","one",NA,0,"yes",NA,NA,0,0,0,1,"s","6yo"
"1619","475538","6",6.21095890410959,"f","number",18,"variations","bike_many",9,16,"bike","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1620","475538","6",6.21095890410959,"f","number",19,"variations","duck_many",9,53,"duck","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1621","475538","6",6.21095890410959,"f","number",20,"variations","hammer_many",10,24,"hammer","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1622","475538","6",6.21095890410959,"f","number",21,"variations","hammer_one",10,46,"hammer","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1623","475538","6",6.21095890410959,"f","number",22,"variations","duck_many",11,12,"duck","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1624","475538","6",6.21095890410959,"f","number",23,"variations","hammer_many",11,45,"hammer","many",NA,1,"yes","bimanual",NA,0,0,0,1,"s","6yo"
"1625","475538","6",6.21095890410959,"f","number",24,"variations","bike_many",12,12,"bike","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1626","475538","6",6.21095890410959,"f","number",25,"variations","duck_one",12,41,"duck","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1627","475538","6",6.21095890410959,"f","number",26,"variations","bike_one",13,9,"bike","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1628","475538","6",6.21095890410959,"f","number",27,"variations","hammer_one",13,32,"hammer","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1629","475538","6",6.21095890410959,"f","number",28,"transfer","fork_one",14,50,"fork","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1630","475538","6",6.21095890410959,"f","number",29,"transfer","comb_many",15,15,"comb","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1631","475538","6",6.21095890410959,"f","number",30,"transfer","comb_one",15,36,"comb","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1632","475538","6",6.21095890410959,"f","number",31,"transfer","fork_many",16,12,"fork","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1633","475538","6",6.21095890410959,"f","number",32,"transfer","comb_many",16,42,"comb","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1634","475538","6",6.21095890410959,"f","number",33,"transfer","fork_many",17,2,"fork","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1635","475538","6",6.21095890410959,"f","number",34,"transfer","comb_one",17,28,"comb","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1636","475538","6",6.21095890410959,"f","number",35,"transfer","fork_one",17,48,"fork","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1637","475518","6",6.45205479452055,"f","number",10,"variations","fork_many",6,29,"fork","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1638","475518","6",6.45205479452055,"f","number",11,"variations","hammer_many",6,54,"hammer","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1639","475518","6",6.45205479452055,"f","number",12,"variations","bike_one",7,15,"bike","one",NA,0,"yes","position",NA,0,1,0,1,"s","6yo"
"1640","475518","6",6.45205479452055,"f","number",13,"variations","fork_one",7,48,"fork","one",NA,0,"yes","position",NA,0,1,0,1,"s","6yo"
"1641","475518","6",6.45205479452055,"f","number",14,"variations","hammer_one",8,5,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1642","475518","6",6.45205479452055,"f","number",15,"variations","bike_many",8,39,"bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1643","475518","6",6.45205479452055,"f","number",16,"variations","hammer_many",9,0,"hammer","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1644","475518","6",6.45205479452055,"f","number",17,"variations","fork_many",9,18,"fork","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1645","475518","6",6.45205479452055,"f","number",18,"variations","hammer_one",9,38,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1646","475518","6",6.45205479452055,"f","number",19,"variations","bike_one",9,57,"bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1647","475518","6",6.45205479452055,"f","number",20,"variations","fork_one",10,17,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1648","475518","6",6.45205479452055,"f","number",21,"variations","bike_many",10,39,"bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1649","475518","6",6.45205479452055,"f","number",22,"variations","bike_one",10,56,"bike","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1650","475518","6",6.45205479452055,"f","number",23,"variations","fork_one",11,14,"fork","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1651","475518","6",6.45205479452055,"f","number",24,"variations","hammer_many",11,37,"hammer","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1652","475518","6",6.45205479452055,"f","number",25,"variations","hammer_one",12,3,"hammer","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1653","475518","6",6.45205479452055,"f","number",26,"variations","fork_many",12,21,"fork","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1654","475518","6",6.45205479452055,"f","number",27,"variations","bike_many",12,40,"bike","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1655","475518","6",6.45205479452055,"f","number",28,"transfer","duck_one",13,45,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1656","475518","6",6.45205479452055,"f","number",29,"transfer","comb_one",14,19,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1657","475518","6",6.45205479452055,"f","number",30,"transfer","duck_many",14,40,"duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1658","475518","6",6.45205479452055,"f","number",31,"transfer","comb_many",15,2,"comb","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1659","475518","6",6.45205479452055,"f","number",32,"transfer","duck_one",15,26,"duck","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1660","475518","6",6.45205479452055,"f","number",33,"transfer","comb_many",15,48,"comb","many",NA,1,"yes","repeat",NA,0,1,0,1,"s","6yo"
"1661","475518","6",6.45205479452055,"f","number",34,"transfer","comb_one",16,20,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1662","475518","6",6.45205479452055,"f","number",35,"transfer","duck_many",16,47,"duck","many",NA,1,"yes","position",NA,0,1,0,1,"s","6yo"
"1663","476078","6",6.45205479452055,"f","number",10,"variations","fork_many",4,58,"fork","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1664","476078","6",6.45205479452055,"f","number",11,"variations","bike_many",5,24,"bike","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1665","476078","6",6.45205479452055,"f","number",12,"variations","fork_one",5,52,"fork","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1666","476078","6",6.45205479452055,"f","number",13,"variations","comb_one",6,17,"comb","one",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
"1667","476078","6",6.45205479452055,"f","number",14,"variations","comb_many",6,49,"comb","many",NA,0,"yes","repeat",NA,0,1,0,1,"s","6yo"
"1668","476078","6",6.45205479452055,"f","number",15,"variations","bike_one",7,15,"bike","one",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1669","476078","6",6.45205479452055,"f","number",16,"variations","bike_many",7,46,"bike","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1670","476078","6",6.45205479452055,"f","number",17,"variations","comb_one",8,12,"comb","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1671","476078","6",6.45205479452055,"f","number",18,"variations","fork_many",8,36,"fork","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1672","476078","6",6.45205479452055,"f","number",19,"variations","comb_many",9,0,"comb","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1673","476078","6",6.45205479452055,"f","number",20,"variations","fork_one",9,22,"fork","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1674","476078","6",6.45205479452055,"f","number",21,"variations","bike_one",9,44,"bike","one",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1675","476078","6",6.45205479452055,"f","number",22,"variations","comb_one",10,8,"comb","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1676","476078","6",6.45205479452055,"f","number",23,"variations","comb_many",10,27,"comb","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1677","476078","6",6.45205479452055,"f","number",24,"variations","fork_many",10,49,"fork","many",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1678","476078","6",6.45205479452055,"f","number",25,"variations","fork_one",11,13,"fork","one",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1679","476078","6",6.45205479452055,"f","number",26,"variations","bike_many",11,34,"bike","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1680","476078","6",6.45205479452055,"f","number",27,"variations","bike_one",11,52,"bike","one",NA,1,"no",NA,NA,0,0,0,1,"s","6yo"
"1681","476078","6",6.45205479452055,"f","number",28,"transfer","duck_many",13,12,"duck","many",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1682","476078","6",6.45205479452055,"f","number",29,"transfer","duck_one",13,40,"duck","one",NA,0,"no",NA,NA,0,0,0,1,"s","6yo"
"1683","476078","6",6.45205479452055,"f","number",30,"transfer","hammer_many",14,0,"hammer","many",NA,0,"yes","repeat",NA,0,1,0,1,"s","6yo"
"1684","476078","6",6.45205479452055,"f","number",31,"transfer","hammer_one",14,19,"hammer","one",NA,0,"yes",NA,NA,0,0,0,1,"s","6yo"
"1685","476078","6",6.45205479452055,"f","number",32,"transfer","hammer_many",14,39,"hammer","many",NA,1,"yes",NA,NA,0,0,0,1,"s","6yo"
